GameType,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,TopBottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,result,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,game_type,home_away_park,day_pitch_count,count,games_started,count_type,pitch_category,fastball_velo_category,hbp,pa_count,pa_id,ab_count,contact_count,hit_count,total_bases,swing_count,pitch_take,true_strike_count,est_missed_strike_call,strike_height_category,strike_side_category,dz_pitch,ez_pitch,cz_pitch,hard_hit_count,singles_count,doubles_count,triples_count,homeruns_count,walks_count,strikeout_count,hbp_count,sf_count,swing_miss,gb_count,fb_count,ld_count,pop_count,batted_ball_direction,bb_pull_count,bb_oppo_count,bb_cent_count,dz_swing_pts_la,fair_ball_ev,batter_avg_ev,ev_residual,dz_swing_pts_ev,dz_swing_pts,dz_take_pts,cz_swing_pts,cz_take_pts,p_score,k_points,r_score,hard_hit_qab,hit_qab,ab_length,sacrifice,walk_hbp_qab,runner_moved,rbi_qab,qab_yesno
Scrimmage,9/27/2022,17:18:45,4,4,Wagner Morrissette,,,Maryland,Jake Walman,,,Maryland,,5,Bottom,2,1,2,Slider,,StrikeSwinging,Strikeout,Strikeout,,,1,0,,83.78631,-0.02703,-1.82581,,,,5.50008,2.67441,7.1851,,,,2.40058,-0.41097,74.5321,-6.67032,-4.55313,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,f8b2d8de-3ea9-11ed-9011-db67731b318e,83.91958,5.4953,2.67441,0.03064,-1.82581,74.63252,2.40492,-0.41097,-6.60028,-4.55313,0.44858,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,54.1349,Devin Russell,,Maryland,Scrimmage,Home,39,2-Jan,0,PC,Breaking,,,1,B 5 - 4 - 85a9b74d-322b-480b-9da8-ea3113d671e4,1,0,0,0,1,0,1,,Middle-Third,,1,0,0,0,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,0,0,0,0,0,-1.5,-1.5,,0,0,,0,,0,
Scrimmage,9/27/2022,17:23:09,1,5,Tom Kane,kane-to43,,Maryland,Devin Russell,,,Maryland,,6,Top,0,2,2,Sinker,,BallCalled,,,,,0,0,,94.10467,-3.92101,1.4324,,,,5.84221,-0.39033,6.87108,,,,-0.29093,0.93576,86.837,-9.49267,1.4324,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,95e9d67d-3eaa-11ed-beb7-6deca0f5d184,94.24869,5.83827,-0.39033,-3.87436,1.4324,86.96099,-0.28672,0.93576,-9.43671,1.4324,0.40282,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,low,,,54.44892,Jake Walman,,Maryland,Scrimmage,Home,5,2-Feb,0,PC,Fastball,92-95,,0,T 6 - 1 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,0,1,0,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0.25,0.25,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,17:25:09,2,1,Tom Kane,kane-to43,,Maryland,Luke Shliger,shliglu42,Left,Maryland,,6,Top,1,0,0,Sinker,,BallCalled,,,,,0,0,,92.78724,-4.01597,0.89029,,,,5.94076,0.00611,6.95871,,,,-0.33666,0.82886,85.68192,-9.73375,0.89029,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,ddc45787-3eaa-11ed-8a5d-fbfef63a0dd7,92.92676,5.93682,0.00611,-3.96857,0.89029,85.80362,-0.33229,0.82886,-9.67601,0.89029,0.40782,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,low,,,54.36129,Jake Walman,,Maryland,Scrimmage,Home,10,0 - 0,0,HC,Fastball,92-95,,0,T 6 - 2 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,0,1,0,,,Outer-Third,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,92.12666,,0,0,0,0,0.25,0.25,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,17:27:26,3,4,Tom Kane,kane-to43,,Maryland,Matt Shaw,shaw-ma51,Right,Maryland,,6,Top,2,1,2,Sinker,,Foul,,,,,0,0,,96.13078,-3.7678,2.33771,,,,5.86375,-0.12741,6.92581,,,,-0.01772,2.03531,88.6327,-9.1085,2.33771,,75.28604,39.75254,83.40844,,109.29629,12.42263,62.64927,265.11183,,83.45289,4.00818,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,2faa0930-3eab-11ed-9702-51a5844635a8,96.27811,5.86003,-0.12741,-3.72337,2.33771,88.76134,-0.01367,2.03531,-9.05468,2.33771,0.39404,,,,,,,,,,,57.49831,6.6442,48.1434,-1.37208,0.21179,-0.06124,263.38289,30.22807,,,,,,,,,,1,,25.98679,high,low,,,54.39419,Jake Walman,,Maryland,Scrimmage,Home,16,2-Jan,0,PC,Fastball,96+,,0,T 6 - 3 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,1,0,0,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,Foul,0,0,0,-1,,89.42485,,0,-1,0,-1,0,-2,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,17:39:58,3,3,Tom Kane,kane-to43,,Maryland,Bobby Zmarzlak,zmarzbo42,Right,Maryland,,7,Top,0,2,0,Sinker,,BallCalled,,,,,0,0,,88.65443,2.71585,-1.66466,,,,,,,,,,4.03805,-0.63903,80.89874,-3.73505,-1.66466,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,ef5b50bd-3eac-11ed-ab90-f5b3f1aa9c06,88.81592,4.37397,0.92751,2.77129,-1.66466,81.02206,4.04187,-0.63903,-3.67342,-1.66466,0.43428,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,55.32,Jake Walman,,Maryland,Scrimmage,Home,29,Feb-00,0,HC,Fastball,88-91,,0,T 7 - 3 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,0,1,0,,,Outer-Third,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,81.29081,,0,0,0,0,0.25,0.25,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,17:41:15,4,1,Tom Kane,kane-to43,,Maryland,Kevin Keister,keistke42,Right,Maryland,,7,Top,0,0,0,Sinker,,BallCalled,,,,,0,0,,89.89282,3.03526,-0.05498,,,,,,,,,,4.32121,0.15255,81.96542,-3.24099,-0.05498,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,1d733973-3ead-11ed-a4b6-0b8991382a27,90.05692,4.27712,0.20427,3.08896,-0.05498,82.09213,4.32494,0.15255,-3.18081,-0.05498,0.42823,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,55.32,Jake Walman,,Maryland,Scrimmage,Home,31,0 - 0,0,HC,Fastball,88-91,,0,T 7 - 4 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,0,1,0,,,Middle-Third,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,96.04138,,0,0,0,0,0.25,0.25,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,17:41:47,4,2,Tom Kane,kane-to43,,Maryland,Kevin Keister,keistke42,Right,Maryland,,7,Top,0,1,0,Sinker,,BallCalled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,114bd55e-21e3-4d8b-8932-c885eebe7966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jake Walman,,Maryland,Scrimmage,Home,32,Jan-00,0,HC,Fastball,,,0,T 7 - 4 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,96.04138,,,0,,0,,0,0,0,,0,0,,0,,,
Scrimmage,9/27/2022,17:48:48,6,4,Tom Kane,kane-to43,,Maryland,Elijah Lambros,lambrel42,,Maryland,,7,Top,0,2,1,Sinker,,BallCalled,,,,,0,0,,90.29359,-3.35395,2.3955,,,,5.92392,-0.1584,6.85317,,,,1.42998,0.81142,80.78405,-6.21273,-0.13884,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,2b543cf3-3eae-11ed-af17-5ff553ce0d35,90.43065,5.91977,-0.1584,-3.30374,2.3955,80.89734,1.43374,0.81142,-6.15248,-0.13884,0.41995,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,54.46683,Jake Walman,,Maryland,Scrimmage,Home,40,1-Feb,0,HC,Fastball,88-91,,0,T 7 - 6 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,0,1,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,88.48907,,0,0,0,0,0,0,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,17:49:09,6,5,Tom Kane,kane-to43,,Maryland,Elijah Lambros,lambrel42,,Maryland,,7,Top,0,3,1,Sinker,,StrikeSwinging,,,,,0,0,,93.29155,-2.58903,1.3673,,,,5.90448,-0.27578,6.74641,,,,0.95357,0.993,85.91309,-8.28475,1.3673,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,378f1480-3eae-11ed-9708-91212a14d874,93.43562,5.90063,-0.27578,-2.54219,1.3673,86.04029,0.95795,0.993,-8.22673,1.3673,0.40675,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,low,,,54.57359,Jake Walman,,Maryland,Scrimmage,Home,41,1-Mar,0,HC,Fastball,92-95,,0,T 7 - 6 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,1,0,0,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,88.48907,,0,0,0,-1,0,-1,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,17:50:53,7,2,Tom Kane,kane-to43,,Maryland,Devin Russell,,,Maryland,,7,Top,1,1,0,Sinker,,BallCalled,,,,,0,0,,90.51711,-4.08557,1.60618,,,,5.78452,-0.37036,6.87784,,,,-0.70472,1.11649,83.65494,-10.10048,1.60618,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,75e91eb8-3eae-11ed-b6c6-1d2450621314,90.65276,5.78038,-0.37036,-4.03554,1.60618,83.77188,-0.70014,1.11649,-10.03983,1.60618,0.41887,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,low,,,54.44216,Jake Walman,,Maryland,Scrimmage,Home,44,Jan-00,0,HC,Fastball,88-91,,0,T 7 - 7 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,0,1,0,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0.25,0.25,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,17:51:50,7,5,Tom Kane,kane-to43,,Maryland,Devin Russell,,,Maryland,,7,Top,1,3,1,Sinker,,BallCalled,Walk,Walk,,,0,0,,90.46659,-2.87754,0.77984,,,,5.90558,-0.1977,6.52199,,,,1.26626,-1.43656,80.48629,-6.48237,-2.51304,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,97d5111c-3eae-11ed-a66b-ef2a7b963a54,90.60703,5.90135,-0.1977,-2.82688,0.77984,80.59939,1.27006,-1.43656,-6.42114,-2.51304,0.42133,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,54.79801,Jake Walman,,Maryland,Scrimmage,Home,47,1-Mar,0,HC,Fastball,88-91,,1,T 7 - 7 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,0,1,0,,,,0,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0.25,0.25,0,1,,0,0,,1,,0,1
Scrimmage,9/27/2022,16:53:43,3,5,Kenny Lippman,lippmke42,,Maryland,Nick Lorusso,lorusni42,Right,Maryland,,4,Top,2,2,2,Slider,,InPlay,Single,,LineDrive,Single,0,0,,84.32359,-0.16376,-2.88147,,,,5.17363,3.69372,6.62546,,,,1.891,1.01205,77.52662,-7.17353,-2.88147,,80.23198,14.57875,-9.92431,475.52752,,,,178.08013,,-11.08448,1.84295,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,799d02fd-3ea6-11ed-82ff-dfe482f0433a,84.46117,5.16865,3.69372,-0.10522,-2.88147,77.63999,1.89626,1.01205,-7.10299,-2.88147,0.45102,,,,,,,,,,,-13.38252,76.48681,20.19523,0.01276,0.14079,1.7044,-34.237,174.758,-4.99803,1.86318,0.02525,0.3366,-0.48438,0.80751,,,,1,0.95481,43.67778,high,low,,,54.69454,James Heffley,hefflja42,Maryland,Scrimmage,Home,16,2-Feb,0,PC,Breaking,,,1,T 4 - 3 - 85a9b74d-322b-480b-9da8-ea3113d671e4,1,1,1,1,1,0,0,,Bottom-Third,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Cent,0,0,1,0,80.23198,89.6623,-9.43032,0,0,0,-1,0,-1,0,1,0,1,0,0,0,,0,1
Scrimmage,9/27/2022,15:36:54,1,1,Nate Haberthier,haberna43,,Maryland,Luke Shliger,shliglu42,Left,Maryland,,1,Top,0,0,0,Sinker,,InPlay,Out,,GroundBall,Out,1,0,,92.74461,-1.5596,-4.8181,,,,5.49584,3.17143,6.87585,,,,1.47169,-1.29828,85.28725,-7.3313,-4.8181,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,bef08963-3e9b-11ed-a1d3-d74c2df02154,92.89786,5.49133,3.17143,-1.50984,-4.8181,85.4112,1.47589,-1.29828,-7.27451,-4.8181,0.40917,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,low,,,54.44415,James Heffley,hefflja42,Maryland,Scrimmage,Home,1,0 - 0,1,HC,Fastball,92-95,,1,T 1 - 1 - 85a9b74d-322b-480b-9da8-ea3113d671e4,1,1,0,0,1,0,0,,,,0,0,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,92.12666,,0,0,0,-1,0,-1,0,0,,0,0,0,0,,0,
Scrimmage,9/27/2022,16:52:00,2,7,Kenny Lippman,lippmke42,,Maryland,Ian Petrutz,petruia42,Left,Maryland,,4,Top,1,2,2,Slider,,InPlay,Out,,GroundBall,Out,1,0,,84.65873,-0.17418,-1.50918,,,,5.18959,3.81246,7.37357,,,,2.02016,2.4285,77.92185,-7.01275,-1.50918,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,3c1bfd0c-3ea6-11ed-b831-e7a549c0f95e,84.7971,5.18442,3.81246,-0.11605,-1.50918,78.03039,2.02497,2.4285,-6.94653,-1.50918,0.44221,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,low,,,53.94643,James Heffley,hefflja42,Maryland,Scrimmage,Home,11,2-Feb,0,PC,Breaking,,,1,T 4 - 2 - 85a9b74d-322b-480b-9da8-ea3113d671e4,1,1,0,0,1,0,0,,Bottom-Third,,0,0,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,63.23572,,0,0,0,-1,0,-1,0,0,,0,0,0,0,,0,
Scrimmage,9/27/2022,16:57:57,1,4,Wagner Morrissette,,,Maryland,Simmi Whitehill,,,Maryland,,4,Bottom,0,2,1,Four-Seam,,InPlay,Out,,GroundBall,Out,1,0,,92.32678,-0.63973,-2.3109,,,,5.95928,2.22174,6.95877,,,,3.51957,0.51547,82.70305,-4.49632,-0.86128,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,113a35ab-3ea7-11ed-b222-2133935713dd,92.4746,5.9553,2.22174,-0.59186,-2.3109,82.82324,3.5231,0.51547,-4.43921,-0.86128,0.40907,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,54.36123,Devin Russell,,Maryland,Scrimmage,Home,19,1-Feb,0,HC,Fastball,92-95,,1,B 4 - 1 - 85a9b74d-322b-480b-9da8-ea3113d671e4,1,1,0,0,1,0,1,,Upper-Third,,0,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,
Scrimmage,9/27/2022,17:16:58,3,2,Wagner Morrissette,,,Maryland,James Heffley,hefflja42,Right,Maryland,,5,Bottom,1,1,0,Four-Seam,,InPlay,Out,,GroundBall,Out,1,0,,89.73211,-1.7366,-2.03967,,,,5.96741,2.31984,7.20646,,,,2.4791,0.36703,80.07855,-5.78709,-0.73098,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,b8fc1cab-3ea9-11ed-9445-7b0090cd02d8,89.8713,5.9632,2.31984,-1.68625,-2.03967,80.19043,2.48283,0.36703,-5.72651,-0.73098,0.41896,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,54.11354,Devin Russell,,Maryland,Scrimmage,Home,35,Jan-00,0,HC,Fastball,88-91,,1,B 5 - 3 - 85a9b74d-322b-480b-9da8-ea3113d671e4,1,1,0,0,1,0,1,,Middle-Third,Inner-Third,1,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,
Scrimmage,9/27/2022,17:40:25,3,4,Tom Kane,kane-to43,,Maryland,Bobby Zmarzlak,zmarzbo42,Right,Maryland,,7,Top,0,3,0,Sinker,,InPlay,Single,,GroundBall,Single,0,1,,89.38507,0.6637,-1.01251,,,,,,,,,,2.3178,-0.07085,81.87286,-5.65582,-1.01251,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,ff7d15ca-3eac-11ed-8f21-636165b10bba,89.54196,4.53247,0.8818,0.71847,-1.01251,81.99227,2.32154,-0.07085,-5.59576,-1.01251,0.43018,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,55.32,Jake Walman,,Maryland,Scrimmage,Home,30,Mar-00,0,HC,Fastball,88-91,,1,T 7 - 3 - 85a9b74d-322b-480b-9da8-ea3113d671e4,1,1,1,1,1,0,1,,Middle-Third,Middle-Third,1,0,0,,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,81.29081,,,0,0,0,0,0,0,2,,1,0,0,0,,1,1
Scrimmage,9/27/2022,17:49:35,6,6,Tom Kane,kane-to43,,Maryland,Elijah Lambros,lambrel42,,Maryland,,7,Top,0,3,2,Sinker,,InPlay,Out,,GroundBall,Out,1,1,,91.77078,-2.33332,0.93377,,,,5.84586,-0.25606,6.75245,,,,1.9134,-0.39313,82.90631,-5.72833,-1.50994,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,47291205-3eae-11ed-83b4-9d364485e739,91.9157,5.84165,-0.25606,-2.28392,0.93377,83.02404,1.9169,-0.39313,-5.67131,-1.50994,0.41328,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,54.56755,Jake Walman,,Maryland,Scrimmage,Home,42,2-Mar,0,FC,Fastball,92-95,,1,T 7 - 6 - 85a9b74d-322b-480b-9da8-ea3113d671e4,1,1,0,0,1,0,1,,Bottom-Third,,1,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,88.48907,,,0,0,0,0,0,0,1,,0,0,0,0,,1,1
Scrimmage,9/27/2022,15:37:28,2,1,Nate Haberthier,haberna43,,Maryland,Matt Shaw,shaw-ma51,Right,Maryland,,1,Top,1,0,0,Four-Seam,,BallCalled,,,,,0,0,,94.8637,-2.27108,-4.85406,2449.72687,239.80632,2:00:00,5.53412,2.89318,7.22498,-22.48119,9.8836,12.02056,1.71892,-1.60918,84.1996,-5.76944,-3.97917,0.39833,,,,,,,,,,,,-7.81193,5.8292,-2.55081,50,5.36133,11.32132,-137.59041,-6.13754,-14.9228,31.52676,-21.03878,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,d2503beb-3e9b-11ed-9408-05e67e2b0619,95.04667,5.53294,2.89829,-2.25814,-4.91219,84.34709,1.72021,-1.61286,-5.74761,-4.03898,0.39821,12.59233,8.66519,-36.91661,55.91902,1958.58258,-1471.43331,79.95106,-0.40209,-0.60065,-0.69104,,,,,,,,,,,,,,,,,0.99751,1,,,high,high,39.67291,49.07628,54.09502,James Heffley,hefflja42,Maryland,Scrimmage,Home,2,0 - 0,0,HC,Fastball,92-95,,0,T 1 - 2 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,0,1,0,,Bottom-Third,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,89.42485,,0,0,0,0,0.25,0.25,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,15:37:41,2,2,Nate Haberthier,haberna43,,Maryland,Matt Shaw,shaw-ma51,Right,Maryland,,1,Top,1,1,0,Sinker,,Foul,,,,,0,0,,94.85048,-1.25159,-2.73469,2273.69053,245.53059,2:15:00,5.62481,3.12352,6.90786,-23.02908,7.87598,13.18343,2.26004,0.89647,82.97261,-5.69728,-0.86318,0.40012,,,,,,,,,,,,-7.97812,4.65362,-2.91974,50,5.51613,6.14894,-137.89115,-3.78031,-15.27008,32.35224,-23.26705,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,daa8aedc-3e9b-11ed-980e-455caa143384,95.03318,5.62293,3.12912,-1.23112,-2.79723,83.11328,2.26193,0.8925,-5.66629,-0.92747,0.39999,13.7563,6.56244,-25.72178,10.49021,2048.39535,-986.78525,90.09121,-0.37316,-0.434,-0.81999,,,,,,,,,,,,,,,,,0.99795,1,,,high,high,80.55882,-5.63567,54.41214,James Heffley,hefflja42,Maryland,Scrimmage,Home,3,Jan-00,0,HC,Fastball,92-95,,0,T 1 - 2 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,1,0,0,,Middle-Third,,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,89.42485,,0,0,0,0,0,0,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,15:38:44,3,1,Nate Haberthier,haberna43,,Maryland,Ian Petrutz,petruia42,Left,Maryland,,1,Top,1,0,0,Changeup,,BallCalled,,,,,0,0,,83.95742,-0.26647,-2.16502,1513.53819,252.28291,2:30:00,5.38148,3.34656,7.00195,-33.58782,5.55764,11.01897,2.02665,2.39109,76.80093,-6.942,0.4056,0.45064,,,,,,,,,,,,-6.67581,3.1237,-3.18895,50,5.34427,4.29814,-122.16416,-1.54033,-10.04198,25.10525,-27.47527,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,ffca824f-3e9b-11ed-832e-4f0ed9fca5f9,84.11077,5.37769,3.35087,-0.22183,-2.21679,76.92132,2.02995,2.38789,-6.88819,0.35327,0.4505,11.51534,3.74189,-25.16845,21.40375,1369.84489,-643.67913,90.50613,-0.27543,-0.42528,-0.86213,,,,,,,,,,,,,,,,,0.99756,1,,,high,high,70.73661,-59.06196,54.31805,James Heffley,hefflja42,Maryland,Scrimmage,Home,5,0 - 0,0,HC,Offspeed,,,0,T 1 - 3 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,0,1,0,,Bottom-Third,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,63.23572,,0,0,0,0,0.25,0.25,0,0,,0,0,,0,,0,
